,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Orientación,Precio,URl,ubicacion,Ambientes,Tipo de propiedad,Cuota mensual de mantenimiento,Tipo de casa,Bodegas
0,120 m²,160 m²,3,2,,,0 años,,"8,100",https://casa.mercadolibre.com.mx/MLM-952434892-casa-sola-en-renta-fraccionamiento-oasis-_JM#position=24&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1251068%2C-101.6680756&zoom=16&size=732x300&signature=SMhVdbHEX7uZsO2ZPBCEB7e4h1c=,,,,,
0,890 m²,1 m²,6,5,12,,0 años,,"45,000",https://casa.mercadolibre.com.mx/MLM-908638867-casa-en-la-andrade-_JM#position=25&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1131541%2C-101.6712527&zoom=16&size=732x300&signature=3ll-iG4CltyTXgWXtNjKfQebHd4=,11,,,,
0,110 m²,136 m²,3,3,,,0 años,,"10,000",https://casa.mercadolibre.com.mx/MLM-957741871-casa-sola-en-renta-amberes-residencial-_JM#position=26&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.131774%2C-101.632583&zoom=16&size=732x300&signature=ykZc3O3_YWj-9XK05S5vB_mzRe4=,,,,,
0,290 m²,259 m²,3,4,,,0 años,,"18,000",https://casa.mercadolibre.com.mx/MLM-952431217-casa-sola-en-renta-residencial-lomas-del-molino-_JM#position=27&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.197302%2C-101.686601&zoom=16&size=732x300&signature=SUgT24Uj2GF02OPUqVTN0Ia0Jjw=,,,,,
0,210 m²,233 m²,4,5,,,0 años,,"15,000",https://casa.mercadolibre.com.mx/MLM-957733097-casa-sola-en-renta-balcones-del-campestre-_JM#position=28&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1753579%2C-101.7054061&zoom=16&size=732x300&signature=3qkqCbCzWAQiY3vMLiEPqhYva44=,,,,,
0,138 m²,179 m²,3,3,,,0 años,,"12,200",https://casa.mercadolibre.com.mx/MLM-957743487-casa-sola-en-renta-fracc-punta-del-este-_JM#position=29&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1264477%2C-101.611078&zoom=16&size=732x300&signature=C9zwxCMDcHinT6Ke0Yhck_1cstc=,,,,,
0,74 m²,100 m²,4,5,,,0 años,,"7,000",https://casa.mercadolibre.com.mx/MLM-1300844123-casa-sola-en-renta-portales-de-la-arboleda-_JM#position=30&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.174217%2C-101.669119&zoom=16&size=732x300&signature=r615rrIhYUj_f3ZJ9k0YJgof8YM=,,,,,
0,96 m²,127 m²,4,3,,,0 años,,"11,600",https://casa.mercadolibre.com.mx/MLM-957741888-casa-sola-en-renta-lagos-del-campestre-_JM#position=31&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1630959%2C-101.6865492&zoom=16&size=732x300&signature=GH8NAW1tdSKNI2XE4TOQDbuSFqk=,,,,,
0,107 m²,178 m²,4,5,,,0 años,,"15,000",https://casa.mercadolibre.com.mx/MLM-957733132-casa-sola-en-renta-fracc-punta-del-este-_JM#position=32&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1264477%2C-101.611078&zoom=16&size=732x300&signature=C9zwxCMDcHinT6Ke0Yhck_1cstc=,,,,,
0,145 m²,178 m²,3,3,,,0 años,,"11,000",https://casa.mercadolibre.com.mx/MLM-957746180-casa-sola-en-renta-residencial-natura-_JM#position=33&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1098436%2C-101.6395996&zoom=16&size=732x300&signature=sUmPLA8lD9Wzfltlm_oxhAqVx7I=,,,,,
0,121 m²,145 m²,3,3,,,0 años,,"13,500",https://casa.mercadolibre.com.mx/MLM-957741867-casa-sola-en-renta-paseos-del-bosque-_JM#position=34&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1602323%2C-101.6771595&zoom=16&size=732x300&signature=Pe1lzgBpr8GgiN_kVQWZsEDArvg=,,,,,
0,180 m²,179 m²,2,3,,,0 años,,"11,000",https://casa.mercadolibre.com.mx/MLM-952434688-casa-sola-en-renta-el-mayorazgo-residencial-_JM#position=35&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.069058%2C-101.594811&zoom=16&size=732x300&signature=WmLtGL3R9Lexsq3y2aPwsT5rzZI=,,,,,
0,371 m²,396 m²,3,3,,,0 años,,"15,850",https://casa.mercadolibre.com.mx/MLM-957746209-casa-sola-en-renta-balcones-del-campestre-_JM#position=37&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.176133%2C-101.70643&zoom=16&size=732x300&signature=sEJbdVORKQSFdIOLpbX9Vk3LALw=,,,,,
0,1000 m²,800 m²,3,4,,,0 años,,"35,000",https://casa.mercadolibre.com.mx/MLM-957746169-casa-sola-en-renta-balcones-del-campestre-_JM#position=38&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1753579%2C-101.7054061&zoom=16&size=732x300&signature=3qkqCbCzWAQiY3vMLiEPqhYva44=,,,,,
0,160 m²,160 m²,3,3,,,0 años,,"14,000",https://casa.mercadolibre.com.mx/MLM-952434885-casa-sola-en-renta-gran-jardin-_JM#position=39&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1804335%2C-101.7167931&zoom=16&size=732x300&signature=1bMETYaktkNDSCexF_sAcpdJHw8=,,,,,
0,226 m²,220 m²,3,3,,,0 años,,"18,000",https://casa.mercadolibre.com.mx/MLM-957741875-casa-sola-en-renta-lomas-del-molino-ii-_JM#position=40&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.197302%2C-101.686601&zoom=16&size=732x300&signature=SUgT24Uj2GF02OPUqVTN0Ia0Jjw=,,,,,
0,91 m²,103 m²,3,3,,,0 años,,"11,000",https://casa.mercadolibre.com.mx/MLM-957741936-casa-sola-en-renta-capellania-_JM#position=41&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0349999%2C-101.5975&zoom=16&size=732x300&signature=TKwPw4DFlb6phJ29fsfsJJrWFr8=,,,,,
0,129 m²,238 m²,5,6,,,0 años,,"20,000",https://casa.mercadolibre.com.mx/MLM-957743492-casa-sola-en-renta-jardines-del-moral-_JM#position=43&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.147559%2C-101.691261&zoom=16&size=732x300&signature=qJBt-LHpOeYGxZLTpaYG8UfOVZs=,,,,,
0,179 m²,150 m²,3,2,,,0 años,,"12,500",https://casa.mercadolibre.com.mx/MLM-952662497-casa-sola-en-renta-lomas-del-campestre-_JM#position=44&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.152057%2C-101.70575&zoom=16&size=732x300&signature=djIWUmk2AzQXNiNftsjytGpsCvA=,,,,,
0,170 m²,170 m²,4,4,,,0 años,,"17,000",https://casa.mercadolibre.com.mx/MLM-952424662-casa-sola-en-renta-gran-jardin-_JM#position=45&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.18101%2C-101.71542&zoom=16&size=732x300&signature=ku3Xus_TaEiBB1cz1ahhxUZgva4=,,,,,
0,300 m²,305 m²,3,4,,,0 años,,"18,000",https://casa.mercadolibre.com.mx/MLM-957741964-casa-sola-en-renta-canada-del-refugio-_JM#position=46&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1533662%2C-101.7274313&zoom=16&size=732x300&signature=137T-ysqUeFZD5kVUbbPma6omU0=,,,,,
0,239 m²,278 m²,3,4,,,0 años,,"30,000",https://casa.mercadolibre.com.mx/MLM-957746196-casa-sola-en-renta-jardines-del-campestre-_JM#position=47&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.170905%2C-101.707699&zoom=16&size=732x300&signature=5a_DSM0JBeuUL14YMCkCZWCGyNo=,,,,,
0,129 m²,167 m²,3,4,,,0 años,,"13,700",https://casa.mercadolibre.com.mx/MLM-957743494-casa-sola-en-renta-el-mayorazgo-_JM#position=48&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.069223%2C-101.595283&zoom=16&size=732x300&signature=H6oAH8QLtwGKfXbsiA67kdIv3AI=,,,,,
0,140 m²,238 m²,3,4,,,0 años,,"15,650",https://casa.mercadolibre.com.mx/MLM-957741893-casa-sola-en-renta-cima-diamante-_JM#position=49&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.132609%2C-101.720116&zoom=16&size=732x300&signature=EIfhd3wSCa0qrQPVwt-HeCr5kOk=,,,,,
0,134 m²,154 m²,4,4,,,0 años,,"15,500",https://casa.mercadolibre.com.mx/MLM-957733105-casa-sola-en-renta-fracc-punta-del-este-_JM#position=50&search_layout=stack&type=item&tracking_id=1515dfa4-e9cc-476b-b52d-0c7254e95fb9,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1264477%2C-101.611078&zoom=16&size=732x300&signature=C9zwxCMDcHinT6Ke0Yhck_1cstc=,,,,,
0,135 m²,177 m²,3,3,,,0 años,,"14,000",https://casa.mercadolibre.com.mx/MLM-957741874-casa-sola-en-renta-fracc-punta-del-este-_JM#position=1&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1264477%2C-101.611078&zoom=16&size=732x300&signature=C9zwxCMDcHinT6Ke0Yhck_1cstc=,,,,,
0,268 m²,255 m²,4,4,,,0 años,,"35,000",https://casa.mercadolibre.com.mx/MLM-957733095-casa-sola-en-renta-canada-del-refugio-_JM#position=2&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1533662%2C-101.7274313&zoom=16&size=732x300&signature=137T-ysqUeFZD5kVUbbPma6omU0=,,,,,
0,110 m²,100 m²,5,3,,,0 años,,"14,000",https://casa.mercadolibre.com.mx/MLM-952651648-casa-sola-en-renta-la-florida-_JM#position=3&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.145986%2C-101.676335&zoom=16&size=732x300&signature=BqpKpwu-xOm3g0MlX-FCQwr_Yz0=,,,,,
0,107 m²,140 m²,3,3,,,0 años,,"1,840,000",https://casa.mercadolibre.com.mx/MLM-952656493-casa-sola-en-renta-marbella-residencial-_JM#position=4&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.118519%2C-101.6943762&zoom=16&size=732x300&signature=KTcEXAzVk1jKUL0zUg_d9EAm1-4=,,,,,
0,300 m²,185 m²,3,3,,,0 años,,"15,000",https://casa.mercadolibre.com.mx/MLM-952434689-casa-sola-en-renta-gran-jardin-_JM#position=5&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.18093%2C-101.716493&zoom=16&size=732x300&signature=XwvgP3dVclwOIcMbenIbOixMcW8=,,,,,
0,190 m²,190 m²,3,4,,,0 años,,"16,000",https://casa.mercadolibre.com.mx/MLM-952424515-casa-sola-en-renta-gran-jardin-_JM#position=6&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.18077%2C-101.71645&zoom=16&size=732x300&signature=AzjuMTXOwzqN5nVYql9_0IKzhJ0=,,,,,
0,,,,,,,,,"40,000",https://casa.mercadolibre.com.mx/MLM-957746172-casa-sola-en-renta-la-campina-_JM#position=7&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.099775%2C-101.617367&zoom=16&size=732x300&signature=oos1dczq_O95cNNFtgbaKQvcvLk=,,,,,
0,124 m²,132 m²,4,4,,,0 años,,"14,000",https://casa.mercadolibre.com.mx/MLM-957743489-casa-sola-en-renta-soberna-residencial-_JM#position=8&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.125033%2C-101.621044&zoom=16&size=732x300&signature=lcSfpZKhDKoMDcn7MvPryYchG1U=,,,,,
0,160 m²,161 m²,4,4,,,0 años,,"16,000",https://casa.mercadolibre.com.mx/MLM-952424517-casa-sola-en-renta-soberna-residencial-_JM#position=9&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.124929%2C-101.620937&zoom=16&size=732x300&signature=HFDYU-3fdEem9bq3gZJxb4_NTR0=,,,,,
0,250 m²,240 m²,4,3,2,,19 años,,"14,000",https://casa.mercadolibre.com.mx/MLM-946264087-bosques-del-refugio-_JM#position=10&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.156951%2C-101.7167931&zoom=16&size=732x300&signature=S3DaAnyyxPBA-FaihYS8iwivA7c=,,,,,
0,145 m²,189 m²,3,3,,,0 años,,"28,000",https://casa.mercadolibre.com.mx/MLM-957733101-casa-sola-en-renta-gran-jardin-_JM#position=11&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.180979%2C-101.716321&zoom=16&size=732x300&signature=Pcmwcq7OqZ54LOcszHixGjqJOb8=,,,,,
0,120 m²,110 m²,3,3,,,0 años,,"27,000",https://casa.mercadolibre.com.mx/MLM-952658802-casa-sola-en-renta-gran-jardin-_JM#position=12&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.180778%2C-101.716922&zoom=16&size=732x300&signature=GRXF3ojZpG3hisY1i6PQ27nTyaU=,,,,,
0,400 m²,367 m²,3,3,,,0 años,,"35,000",https://casa.mercadolibre.com.mx/MLM-957741929-casa-sola-en-renta-la-campina-_JM#position=13&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.189277%2C-101.746058&zoom=16&size=732x300&signature=6lCEIqaQIzTe0b5_03kL2cMqIIk=,,,,,
0,800 m²,800 m²,,1,,,,,"3,900",https://casa.mercadolibre.com.mx/MLM-954632509-renta-terraza-fiestas-calberca-templada-l-de-comanjilla-_JM#position=14&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0331946%2C-101.5385915&zoom=16&size=732x300&signature=Zo30RetZxvzIBS44K6Qr4-Rt8F4=,,,,,
0,115 m²,95 m²,3,2,2,,,,"7,000",https://casa.mercadolibre.com.mx/MLM-953380226-renta-de-casa-3-recamaras-fracc-residencial-2-y-medio-banos-_JM#position=15&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1147024%2C-101.6473411&zoom=16&size=732x300&signature=h4scx_l5stLSjrs1--mnoPhvCaw=,,,,,
0,85 m²,85 m²,3,2,2,,,,"5,700",https://casa.mercadolibre.com.mx/MLM-952880874-casa-3-recamaras-leon-gto-_JM#position=17&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.078284%2C-101.6005034&zoom=16&size=732x300&signature=vt_Ihn0MdWY9g0qcDK_TO_QfXRY=,,,,,
0,187 m²,218 m²,3,3,2,2,0 años,,"12,500",https://casa.mercadolibre.com.mx/MLM-949797295-casa-nueva-a-estrenar-en-un-cluster-del-fracc-mayorca-_JM#position=18&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0687721%2C-101.5945109&zoom=16&size=732x300&signature=syr2xpH3ccID0WYfRw87_eA0Kxo=,,,,,
0,120 m²,150 m²,4,3,2,,,,"7,500",https://casa.mercadolibre.com.mx/MLM-958895638-rento-excelente-casa-leon-magnifica-ubicacion-_JM#position=19&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1631012%2C-101.6505071&zoom=16&size=732x300&signature=ZxDQbq0PfRs1EjqeIdOY-cmSts0=,,,,,
0,300 m²,250 m²,3,3,5,3,1 años,,"22,000",https://casa.mercadolibre.com.mx/MLM-946962237-casa-con-alberca-climatizada-vista-al-parque-metropolitano-_JM#position=20&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1866714%2C-101.711973&zoom=16&size=732x300&signature=uWeC8APT2B0D5LP933cXE2KUUpU=,,,,,
0,108 m²,168.17 m²,3,3,2,,,,"11,500",https://casa.mercadolibre.com.mx/MLM-947105932-rento-hermosa-casa-en-residencial-lombardia-leon-gto-_JM#position=21&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1618958%2C-101.726423&zoom=16&size=732x300&signature=OSlEXgAOOTnKc-gTmqNK1wepmOI=,,,,,
0,,,,,,,,,"13,750",https://casa.mercadolibre.com.mx/MLM-950276201-casa-en-mayorazgo-doble-altura-jardin-muy-amplio-con-juego-_JM#position=23&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0579147%2C-101.5991122&zoom=16&size=732x300&signature=u25fx5ttlE1UNYoQ4sElTkIb8_s=,,,,,
0,95 m²,90 m²,3,3,1,2,3 años,Sur,"5,850",https://casa.mercadolibre.com.mx/MLM-962528319-se-renta-casa-hacienda-vinedos-leon-gto-_JM#position=24&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0710678%2C-101.5642339&zoom=16&size=732x300&signature=7wHB1M0OVehTg1QhxzR8Dz32dx8=,4,,,,
0,212.95 m²,235.6 m²,3,4,2,,,,"18,000",https://casa.mercadolibre.com.mx/MLM-952071279-renta-casa-en-fraccionamiento-la-marina-leon-guanajuato-_JM#position=25&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1250076%2C-101.6859606&zoom=16&size=732x300&signature=koCkyZkwY6o0tAvFdLl-ION7mpQ=,,,,,
0,90 m²,75 m²,2,3,2,2,3 años,Norte,"6,500",https://casa.mercadolibre.com.mx/MLM-952083562-casa-de-2-plantas-2-recamaras-y-2-cocheras-patio-trasero-_JM#position=26&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.1586536%2C-101.7438292&zoom=16&size=732x300&signature=l71qTWUQUgb_XzaPsQEl88Rs1Q4=,2,,,,
0,110 m²,110 m²,3,2,1,,,,"5,500",https://casa.mercadolibre.com.mx/MLM-963439907-casa-en-portales-de-santa-ursula-_JM#position=27&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.0065155%2C-101.2584839&zoom=16&size=732x300&signature=IVatgPQ0d-WGSop-Jl7dXdxruhs=,,,,,
0,115 m²,100 m²,3,3,1,,,,"6,900",https://casa.mercadolibre.com.mx/MLM-951506716-casa-en-renta-privada-las-mansiones-_JM#position=28&search_layout=grid&type=item&tracking_id=227a288f-73e4-427e-8b52-fd876fa87872,https://maps.googleapis.com/maps/api/staticmap?client=gme-mercadolibre&maptype=roadmap&scale=1&format=jpg&center=21.167676%2C-101.6719708&zoom=16&size=732x300&signature=jte7bfaWnCsbX12y2z9YpzruJ4g=,,,,,
